,Rk,Age,G,GS,MP,FG,FGA,FG.,X3P,X3PA,X2PA,X2P.,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Fvot,FRank,Score
853,274,28,52,1,12.3,2.1,5.7,0.374,0.9,2.8,2.9,0.42700000000000005,1.2,1.4,0.1,1.6,1.7,0.9,0.3,0.1,0.7,0.6,6.3,1555,92,86.8
854,379,23,73,0,15.8,0.9,2.6,0.34600000000000003,0.5,1.7,0.9,0.397,0.3,0.6,0.5,1.7,2.2,0.3,0.3,0.1,0.3,1.2,2.7,3673,90,94.2
855,233,28,76,76,27.5,5.0,10.3,0.483,1.4,3.9,6.4,0.5589999999999999,1.2,1.6,1.0,5.3,6.3,0.8,0.4,1.3,1.2,2.8,12.6,117077,11,48.2
856,358,25,43,2,9.7,2.0,4.4,0.447,0.2,0.6,3.7,0.478,0.9,1.2,0.5,1.2,1.8,0.3,0.2,0.1,0.1,0.7,5.0,1303,92,117.2
857,365,26,74,10,20.7,3.0,7.2,0.42,1.1,2.9,4.2,0.45,1.6,1.9,0.4,1.9,2.3,2.0,1.1,0.2,1.2,1.1,8.7,2921,63,102.8
858,284,25,54,2,14.4,1.6,4.1,0.384,0.6,1.6,2.5,0.39799999999999996,0.6,0.7,0.3,1.4,1.7,1.8,0.5,0.0,0.6,1.1,4.3,4545,59,104.8
859,300,32,71,7,15.9,2.4,4.8,0.501,0.0,0.1,4.8,0.509,0.7,0.9,0.5,1.4,1.8,2.0,0.5,0.3,0.8,1.6,5.5,50631,19,80.8
860,309,27,69,3,19.8,2.6,6.0,0.43,0.7,2.0,4.0,0.473,1.0,1.4,0.3,2.1,2.4,3.9,0.8,0.1,1.3,1.3,6.9,105,104,127.2
861,481,23,73,17,15.8,1.4,3.2,0.429,0.3,0.8,2.4,0.44799999999999995,0.8,1.2,0.5,1.5,1.9,0.9,0.7,0.3,0.7,1.7,3.9,1354,90,83.2
862,282,21,60,28,20.7,3.4,7.6,0.44799999999999995,0.3,0.9,6.8,0.45899999999999996,1.6,2.0,1.7,3.2,4.8,1.2,0.4,0.8,1.2,2.2,8.7,3107,93,140.8
863,218,26,12,1,15.6,0.9,3.4,0.268,0.3,1.8,1.7,0.35,0.3,0.5,0.8,2.3,3.0,1.8,0.6,0.1,0.8,1.8,2.4,138,119,153.8
864,133,24,80,58,28.8,4.1,10.5,0.387,1.8,5.4,5.1,0.452,2.7,3.4,0.5,2.7,3.2,6.6,0.9,0.3,1.6,2.3,12.6,30782,20,44.8
865,260,21,69,50,27.4,3.0,8.1,0.375,1.0,3.4,4.7,0.439,1.6,2.1,0.5,3.2,3.7,1.6,1.4,0.2,1.1,2.4,8.7,2695,108,99.5
866,120,29,51,51,32.0,8.4,16.9,0.495,4.2,9.8,7.1,0.595,5.5,5.9,0.7,4.4,5.1,6.1,1.6,0.2,3.0,2.2,26.4,2379494,1,1.2
867,73,22,54,4,14.4,1.5,3.8,0.4,0.6,1.7,2.1,0.439,0.4,0.4,0.5,2.1,2.6,0.5,0.6,0.2,0.5,1.5,4.0,1817,88,119.2
868,3,24,76,76,32.7,5.9,9.4,0.629,0.0,0.0,9.3,0.631,2.1,3.8,5.1,4.0,9.0,1.2,1.2,1.0,1.7,2.8,13.9,360822,11,47.0
869,288,20,53,0,8.7,1.2,2.6,0.47100000000000003,0.3,0.8,1.8,0.489,0.2,0.3,0.5,1.0,1.5,0.2,0.1,0.1,0.2,0.8,2.9,3903,88,93.2
870,323,25,76,1,22.4,2.8,5.5,0.499,0.4,0.8,4.7,0.51,0.4,0.5,0.5,2.5,3.0,4.0,1.2,0.2,1.5,1.6,6.3,14657,32,53.8
871,503,24,65,65,33.0,8.1,16.4,0.498,0.3,1.4,15.0,0.523,3.0,3.9,1.9,3.2,5.1,1.3,1.0,0.6,1.3,2.3,19.6,12473,48,68.0
872,176,32,82,82,33.2,5.2,9.0,0.5770000000000001,0.1,0.4,8.6,0.595,1.7,2.3,2.4,4.8,7.1,1.2,0.8,0.7,1.1,2.7,12.2,15417,44,66.0
873,50,26,51,2,10.5,1.5,2.5,0.591,0.0,0.2,2.3,0.638,0.6,1.2,1.2,2.0,3.2,0.3,0.4,0.6,0.7,2.1,3.5,6575,63,125.8
874,159,19,61,12,12.5,1.1,2.8,0.414,0.7,2.0,0.8,0.612,0.1,0.2,0.3,0.5,0.8,0.3,0.4,0.2,0.2,1.4,3.1,11378,45,93.8
875,434,26,24,20,25.0,3.2,8.0,0.39799999999999996,1.3,3.9,4.1,0.469,1.1,1.5,0.4,2.6,3.0,1.6,1.1,0.5,1.2,1.9,8.7,1177,100,125.2
876,435,23,80,16,25.9,4.0,10.0,0.395,1.9,5.0,5.0,0.41,1.4,1.9,0.8,3.9,4.7,2.9,1.0,0.2,1.0,1.5,11.3,17728,30,55.8
877,444,33,38,6,21.2,3.1,6.3,0.49200000000000005,0.8,2.2,4.1,0.551,1.2,1.4,0.8,3.5,4.2,0.9,1.4,0.3,0.8,1.6,8.2,333,90,139.2
878,535,29,81,81,32.2,5.2,10.7,0.48700000000000004,0.7,2.2,8.4,0.531,0.7,1.1,2.3,4.0,6.3,1.9,1.7,0.4,1.3,2.2,11.8,1096,53,69.0
879,75,20,15,0,4.8,0.5,1.4,0.381,0.1,0.7,0.7,0.636,0.3,0.6,0.2,0.9,1.1,0.4,0.1,0.1,0.1,0.4,1.5,5699,65,126.8
880,312,20,74,12,16.7,1.8,4.3,0.41100000000000003,0.4,1.4,2.9,0.467,0.9,1.3,1.0,2.0,3.0,0.6,0.5,0.7,0.6,2.2,4.8,19158,38,65.0
881,165,27,59,11,14.2,1.2,2.9,0.395,0.3,0.9,2.0,0.44,0.4,0.5,0.3,1.6,1.9,3.3,0.8,0.1,1.0,1.6,3.0,213,82,78.8
882,193,25,57,54,33.1,6.3,15.0,0.42100000000000004,2.3,7.2,7.8,0.516,2.6,3.1,0.6,3.4,3.9,2.7,1.1,0.2,1.6,2.2,17.5,57357,20,56.0
883,356,31,31,13,11.6,1.7,3.0,0.5589999999999999,0.1,0.6,2.4,0.64,0.7,1.0,1.0,2.1,3.2,0.4,0.2,0.4,1.1,1.3,4.2,3073,99,140.0
884,306,22,52,7,15.5,1.9,5.1,0.375,1.0,3.0,2.1,0.431,0.9,1.1,0.3,1.1,1.4,1.0,0.2,0.1,0.7,1.9,5.8,1722,91,86.2
885,200,25,80,80,33.4,7.0,15.3,0.46,2.3,5.6,9.7,0.488,2.2,2.7,0.7,4.7,5.5,2.4,0.9,0.4,1.3,2.1,18.6,40136,26,51.8
886,441,26,73,30,22.5,2.8,5.3,0.523,0.6,1.4,3.9,0.544,1.0,1.3,1.0,2.2,3.2,3.9,0.7,0.2,1.1,1.8,7.2,3423,92,136.5
887,10,36,22,0,12.4,2.0,4.1,0.484,0.2,0.5,3.6,0.506,0.5,1.0,0.9,1.2,2.1,0.4,0.5,0.1,0.9,2.2,4.7,7742,47,59.0
888,62,20,9,0,3.2,0.3,1.2,0.273,0.0,0.1,1.1,0.3,0.2,0.2,0.4,0.8,1.2,0.1,0.0,0.0,0.0,0.1,0.9,1692,117,152.8
889,391,35,55,21,19.5,3.2,7.1,0.45899999999999996,0.2,0.7,6.4,0.479,1.0,1.4,0.1,1.6,1.7,3.5,0.5,0.0,1.2,0.9,7.7,139487,12,40.0
890,460,26,75,59,27.4,2.5,5.7,0.435,1.4,3.6,2.1,0.49,0.5,0.6,0.1,1.8,1.9,1.3,0.6,0.4,0.5,1.5,6.9,5144,53,63.5
891,115,27,39,5,16.1,1.6,3.5,0.45299999999999996,0.4,1.5,2.0,0.57,0.6,0.9,1.0,2.2,3.3,0.6,0.3,0.4,0.5,1.6,4.2,848,99,120.8
892,182,24,63,2,16.7,1.5,3.5,0.434,0.6,1.5,2.0,0.452,0.7,0.9,0.7,1.3,1.9,0.9,0.5,0.0,0.4,1.7,4.3,4227,63,106.8
893,20,32,67,67,33.9,4.0,9.7,0.41200000000000003,2.5,6.9,2.8,0.519,1.1,1.3,0.5,3.9,4.4,1.6,1.5,0.2,0.8,2.0,11.7,70852,25,57.5
894,59,30,68,7,17.0,2.6,5.0,0.516,0.1,0.5,4.6,0.545,1.0,1.4,1.7,3.0,4.7,1.2,0.4,0.3,0.9,1.8,6.3,5828,74,86.2
895,77,25,36,9,21.8,5.4,10.7,0.503,1.1,2.9,7.8,0.556,1.0,1.6,0.4,1.6,2.0,4.7,0.7,0.1,1.2,1.2,12.8,401,116,133.2
896,308,22,73,2,19.1,3.7,7.5,0.491,1.1,3.0,4.5,0.563,1.4,2.0,0.8,4.0,4.8,1.2,0.4,0.5,0.8,1.5,9.9,4048,82,91.8
897,480,26,53,22,20.2,2.5,4.4,0.562,0.0,0.0,4.4,0.562,0.8,1.5,2.4,4.3,6.6,0.6,0.3,0.3,0.7,1.9,5.8,48564,23,60.8
898,121,26,79,15,20.5,2.9,7.3,0.40299999999999997,2.3,5.8,1.5,0.419,0.7,0.8,0.2,1.5,1.6,0.6,0.3,0.1,0.7,1.7,8.9,1694,84,113.2
899,523,23,21,1,14.6,2.4,5.2,0.46799999999999997,0.5,1.8,3.4,0.563,1.0,1.4,1.0,2.0,3.0,0.8,1.0,0.2,0.9,1.6,6.3,2386,103,145.8
900,92,23,39,1,13.3,1.7,3.9,0.441,0.8,2.3,1.6,0.556,0.4,0.5,1.2,2.1,3.3,0.7,0.2,0.1,0.4,1.6,4.7,1896,118,108.2
901,134,21,56,5,17.4,2.6,6.8,0.377,1.3,3.6,3.3,0.39299999999999996,0.8,1.1,0.3,2.0,2.3,1.4,0.3,0.1,0.7,1.1,7.2,4754,56,103.2
902,149,23,54,11,12.6,1.7,4.1,0.42,0.3,1.0,3.1,0.47600000000000003,0.4,0.5,0.4,1.4,1.8,1.9,0.6,0.2,0.7,1.4,4.1,2883,64,103.2
903,261,25,72,39,28.5,4.3,9.9,0.435,1.7,4.5,5.4,0.491,1.5,1.8,0.5,3.0,3.4,2.3,0.8,0.5,1.1,2.1,11.7,5205,52,66.8
904,307,21,1,0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850,135,118.2
905,488,22,71,43,23.4,3.0,7.8,0.38799999999999996,0.6,2.1,5.7,0.425,1.2,1.4,0.3,1.5,1.8,4.4,1.0,0.1,1.8,1.7,7.8,4452,54,63.8
906,537,28,66,34,16.8,2.8,5.1,0.56,0.2,0.4,4.6,0.578,0.9,1.2,1.7,3.0,4.6,0.7,0.2,0.5,0.7,1.9,6.7,2105,115,101.2
907,152,28,52,32,30.9,7.0,15.6,0.452,2.2,5.5,10.1,0.48200000000000004,3.2,4.0,0.8,4.3,5.1,5.2,1.1,0.3,2.3,1.8,19.4,16138,33,49.0
908,499,23,30,19,28.4,3.7,8.2,0.445,0.3,1.3,6.9,0.483,2.0,2.6,0.7,2.8,3.5,2.4,0.9,0.4,1.5,2.8,9.7,749,101,121.8
909,94,35,46,46,25.0,2.6,4.1,0.647,0.0,0.0,4.1,0.647,1.3,2.0,2.9,6.2,9.1,1.2,0.3,0.6,1.3,2.3,6.5,8573,55,75.2
910,267,21,82,11,17.9,1.8,4.0,0.457,0.5,1.6,2.4,0.528,0.9,1.0,0.2,1.4,1.6,2.8,1.2,0.1,0.7,1.3,5.1,5782,52,64.2
911,205,37,14,0,5.1,0.2,1.1,0.2,0.1,0.6,0.5,0.28600000000000003,0.1,0.1,0.2,0.5,0.7,0.4,0.0,0.1,0.1,0.2,0.6,4702,80,130.5
912,53,25,5,0,9.0,0.2,1.0,0.2,0.0,0.4,0.6,0.33299999999999996,0.2,0.4,0.0,0.2,0.2,0.6,0.2,0.0,0.6,0.4,0.6,2765,65,103.8
913,382,25,75,75,34.0,8.5,17.9,0.47700000000000004,2.1,5.8,12.1,0.528,3.9,4.9,0.6,4.6,5.2,4.3,2.4,0.8,2.9,2.3,23.1,634495,4,3.5
914,87,41,58,5,17.7,2.0,4.9,0.40299999999999997,1.0,2.8,2.0,0.483,0.5,0.6,0.3,2.2,2.6,1.2,0.7,0.4,0.6,1.7,5.4,49215,20,45.5
915,232,23,4,0,1.8,0.8,1.3,0.6,0.0,0.0,1.3,0.6,0.0,0.0,0.5,0.3,0.8,0.0,0.0,0.3,0.3,0.0,1.5,604,143,165.8
916,28,21,7,0,11.4,2.0,3.0,0.667,0.6,0.7,2.3,0.625,0.9,1.4,0.1,1.0,1.1,0.7,0.3,0.1,0.6,1.7,5.4,3056,61,101.8
917,146,30,77,2,26.5,3.7,9.1,0.40700000000000003,2.9,7.5,1.6,0.479,0.9,1.0,0.3,2.5,2.8,1.0,0.7,0.1,0.7,1.2,11.2,6247,47,64.2
918,445,23,35,9,19.8,3.3,7.7,0.431,1.4,3.5,4.2,0.456,1.3,1.7,0.5,1.1,1.6,1.9,0.5,0.1,1.5,1.7,9.3,581,106,91.2
919,241,23,62,12,16.5,1.5,3.5,0.42700000000000005,0.1,0.7,2.8,0.488,0.5,0.8,0.6,1.6,2.2,0.9,0.5,0.2,0.5,1.3,3.7,1211,128,154.5
920,262,30,74,40,20.1,2.0,5.0,0.408,0.8,2.4,2.6,0.47100000000000003,0.6,0.8,0.4,2.5,2.9,0.8,1.0,0.8,0.7,2.0,5.4,1718,115,151.8
921,318,31,63,62,33.8,4.5,11.1,0.406,2.4,6.4,4.7,0.441,1.3,1.6,0.4,2.7,3.1,2.7,1.2,0.3,1.3,2.2,12.7,2624,66,71.2
922,32,27,81,40,33.1,5.7,12.7,0.452,1.9,5.2,7.5,0.51,2.2,2.8,0.9,4.2,5.0,4.1,1.0,0.6,1.8,2.1,15.7,4106,55,65.8
923,91,24,73,58,28.0,5.3,10.6,0.502,0.0,0.2,10.4,0.506,2.1,3.4,1.8,5.2,7.0,2.4,1.1,0.9,1.5,2.5,12.8,7657,57,79.2
924,425,27,42,5,10.2,1.9,2.9,0.669,0.0,0.0,2.8,0.672,0.8,1.3,0.8,2.0,2.9,0.2,0.2,0.5,0.5,1.3,4.6,1217,123,112.2
925,212,23,48,1,10.3,1.9,3.4,0.555,0.1,0.3,3.2,0.5660000000000001,1.2,1.9,1.3,2.5,3.8,0.7,0.4,0.3,0.7,1.3,5.1,8439,60,76.0
926,95,30,74,71,31.7,3.8,8.5,0.445,1.2,3.3,5.2,0.501,1.2,1.5,1.4,4.0,5.4,2.1,0.6,0.5,1.2,2.1,10.0,2768,98,143.2
927,359,25,6,0,3.5,0.2,1.0,0.16699999999999998,0.0,0.3,0.7,0.25,0.2,0.3,0.2,0.0,0.2,0.7,0.2,0.0,0.3,0.7,0.5,427,115,132.8
928,160,24,82,21,27.8,3.8,8.9,0.426,1.6,4.4,4.5,0.47700000000000004,1.0,1.3,0.3,2.7,3.0,2.5,0.8,0.1,1.0,1.9,10.2,4502,53,97.8
929,102,20,66,1,15.8,1.7,4.4,0.39799999999999996,0.5,1.7,2.7,0.455,0.4,0.6,0.7,2.7,3.3,0.8,0.3,0.5,0.9,2.0,4.4,3832,86,90.8
930,286,22,24,24,27.3,5.7,14.8,0.38299999999999995,1.8,5.1,9.7,0.405,3.6,4.5,0.4,3.5,3.9,3.0,1.0,0.2,1.8,2.3,16.7,27614,24,52.8
931,421,36,59,57,25.6,6.1,12.9,0.473,0.9,2.5,10.4,0.503,1.4,1.8,1.6,5.1,6.7,2.2,0.7,0.2,2.0,2.0,14.5,1228,50,69.5
932,387,33,69,57,14.1,2.2,3.8,0.564,0.0,0.0,3.8,0.5670000000000001,1.1,1.3,1.3,3.4,4.7,1.6,0.6,0.2,1.0,1.8,5.4,134204,18,55.2
933,417,22,18,0,6.9,0.3,1.8,0.188,0.1,1.1,0.7,0.308,0.4,0.7,0.3,0.9,1.2,0.1,0.1,0.8,0.6,0.8,1.2,117623,21,104.8
934,189,23,78,78,33.8,6.0,13.4,0.449,1.6,4.4,9.0,0.499,2.4,3.2,1.7,5.7,7.4,3.7,0.7,0.7,2.1,2.2,16.0,94489,24,50.8
935,229,22,50,0,12.9,2.1,5.2,0.401,0.9,2.5,2.7,0.45899999999999996,0.8,1.0,0.1,1.2,1.3,1.7,0.4,0.3,0.8,1.4,5.9,9819,63,73.2
936,371,25,61,1,11.4,1.5,3.5,0.423,0.5,1.6,1.9,0.513,0.4,0.6,0.2,1.7,1.9,0.3,0.3,0.2,0.4,1.1,4.0,29254,57,121.0
937,13,28,81,81,28.3,3.2,7.3,0.433,1.2,3.5,3.9,0.514,1.9,2.1,1.4,6.1,7.5,1.3,0.8,0.4,0.9,1.8,9.4,26552,65,76.2
938,236,32,68,68,29.0,5.7,10.6,0.535,1.1,3.0,7.6,0.604,1.1,1.4,1.8,5.0,6.7,4.2,0.9,1.3,1.5,1.9,13.6,360988,10,45.0
939,82,27,64,24,21.5,3.0,7.4,0.405,1.0,2.6,4.8,0.428,1.8,2.2,0.5,3.2,3.7,2.0,0.6,0.3,1.0,1.4,8.8,5516,78,80.8
940,1,25,31,2,19.0,1.8,5.1,0.35700000000000004,1.3,4.1,1.0,0.5,0.4,0.4,0.2,1.4,1.5,0.6,0.5,0.2,0.5,1.7,5.3,73043,32,55.5
941,95,24,25,4,21.2,3.1,6.9,0.445,1.0,2.0,4.9,0.431,2.0,2.6,0.8,1.9,2.7,3.1,1.0,0.4,1.7,2.2,9.2,9563,71,108.5
942,300,25,77,31,20.1,4.2,8.4,0.494,1.0,2.6,5.8,0.5539999999999999,1.8,2.8,2.1,3.5,5.5,1.1,0.4,0.9,1.3,2.6,11.1,9006,86,91.8
943,412,25,21,1,14.5,1.9,3.9,0.494,0.4,1.1,2.8,0.534,0.9,1.4,1.4,2.2,3.6,0.8,0.2,0.5,0.6,2.2,5.1,3583,114,146.2
944,339,26,72,5,13.9,1.9,3.8,0.48700000000000004,0.6,1.6,2.2,0.586,0.4,0.7,1.1,2.3,3.4,0.4,0.3,0.2,0.4,1.9,4.7,40423,49,117.0
945,262,22,14,0,4.6,0.3,1.1,0.25,0.1,0.1,1.0,0.214,0.3,0.6,0.3,1.1,1.4,0.1,0.1,0.2,0.0,0.5,0.9,3333,118,148.2
946,117,26,43,20,26.3,3.2,8.7,0.36700000000000005,2.3,6.0,2.7,0.342,1.0,1.3,0.4,3.1,3.4,1.1,0.5,0.3,1.1,2.4,9.6,6896,73,111.8
947,482,23,64,3,22.8,3.6,8.1,0.44799999999999995,0.8,2.1,6.0,0.466,2.8,3.5,0.5,2.6,3.1,1.9,0.4,0.2,1.8,1.8,10.9,14138,47,98.8
948,259,25,12,0,5.7,0.8,1.3,0.625,0.0,0.0,1.3,0.625,0.6,0.7,0.5,1.3,1.8,0.3,0.3,0.3,0.1,0.7,2.3,2531,128,108.8
949,263,31,51,6,10.4,1.5,3.1,0.503,0.2,0.8,2.3,0.573,0.6,0.8,0.9,2.0,2.9,1.2,0.3,0.3,0.9,1.9,3.9,7189,93,95.2
950,147,25,79,79,33.5,7.1,13.3,0.5329999999999999,0.1,0.5,12.8,0.5479999999999999,3.1,5.2,5.4,10.2,15.6,1.4,1.7,1.7,2.2,3.4,17.3,264473,12,42.0
951,244,35,68,13,23.2,2.2,4.4,0.5,0.7,2.1,2.3,0.652,0.6,1.0,0.7,3.0,3.7,3.2,0.9,0.8,0.8,1.4,5.7,234866,16,81.0
952,213,24,17,0,11.0,0.9,3.1,0.302,0.3,1.5,1.6,0.39299999999999996,1.0,1.1,0.4,0.8,1.2,1.4,0.2,0.1,0.7,2.0,3.2,834,112,129.0
953,510,23,73,73,34.8,6.8,16.6,0.41200000000000003,1.6,4.8,11.8,0.441,2.8,4.1,1.1,3.7,4.8,2.5,1.0,0.7,1.9,2.1,18.1,123527,27,54.2
954,451,19,20,1,7.1,1.4,3.2,0.444,0.5,1.5,1.7,0.529,0.5,0.8,0.2,0.5,0.7,0.7,0.1,0.0,0.6,0.5,3.8,3083,97,121.5
955,132,24,2,0,7.5,0.5,2.5,0.2,0.0,0.0,2.5,0.2,0.5,1.0,1.0,1.0,2.0,0.0,0.5,0.0,0.0,1.0,1.5,4204,110,147.5
956,529,22,59,25,18.3,3.1,5.6,0.5529999999999999,0.0,0.0,5.6,0.5529999999999999,1.6,2.2,1.8,3.6,5.4,0.9,0.2,0.4,1.0,1.9,7.8,12931,67,122.8
957,126,25,56,56,33.0,9.5,18.3,0.517,0.9,2.6,15.7,0.547,6.1,7.7,3.1,8.9,12.0,3.9,1.6,2.4,2.0,2.4,25.9,2520728,5,4.0
958,479,33,65,0,16.6,1.5,4.0,0.382,1.2,3.3,0.7,0.409,0.7,0.9,0.2,2.5,2.7,0.7,0.3,0.3,0.6,1.4,5.0,6788,97,141.0
959,53,22,57,3,14.5,2.9,6.9,0.419,0.6,1.6,5.4,0.426,0.9,1.3,0.1,1.7,1.9,0.7,0.2,0.2,0.6,0.7,7.3,5002,81,78.0
960,38,32,51,18,16.1,2.1,4.4,0.47100000000000003,0.4,1.2,3.2,0.519,1.0,1.2,1.7,3.0,4.7,1.1,0.2,0.7,0.8,2.5,5.6,49545,35,62.2
961,422,26,76,15,26.7,3.1,7.5,0.406,1.4,4.3,3.2,0.522,0.7,1.3,0.3,1.8,2.1,2.2,0.6,0.3,0.9,2.7,8.1,62225,38,92.0
962,63,28,63,63,30.2,3.9,9.7,0.408,1.4,3.9,5.8,0.446,0.7,0.8,0.7,2.1,2.8,2.4,0.7,0.3,1.4,2.7,9.9,846,75,75.2
963,5,21,82,28,23.3,3.4,5.9,0.5760000000000001,0.0,0.2,5.7,0.588,2.0,2.8,2.0,5.3,7.3,2.2,0.9,0.8,1.5,2.5,8.9,46466,37,57.8
964,340,25,19,0,8.3,1.3,3.4,0.391,0.9,2.2,1.2,0.348,0.4,0.6,0.2,0.7,0.9,0.2,0.3,0.2,0.3,1.2,3.9,3396,94,120.0
965,448,22,79,79,34.2,6.8,12.2,0.563,0.0,0.1,12.1,0.5660000000000001,3.3,5.4,2.2,6.6,8.8,7.7,1.4,0.8,3.5,2.6,16.9,1184221,4,4.0
966,51,26,54,32,14.5,1.6,2.9,0.5710000000000001,0.0,0.0,2.9,0.5710000000000001,1.1,1.7,1.5,3.1,4.6,0.6,0.2,0.8,0.6,1.9,4.4,8128,89,87.5
967,202,29,75,75,35.0,8.3,17.9,0.462,2.5,7.0,10.9,0.525,5.5,7.3,1.3,6.2,7.5,5.4,0.7,0.4,3.4,2.7,24.5,843785,6,38.8
968,325,30,58,12,11.7,2.8,4.5,0.615,0.1,0.2,4.3,0.624,1.7,2.3,1.5,3.1,4.6,0.9,0.3,0.5,1.0,1.6,7.3,123533,26,57.2
969,409,23,50,28,26.0,5.6,12.6,0.444,1.5,3.8,8.7,0.467,1.5,1.9,2.2,5.9,8.1,1.4,0.7,0.4,1.5,2.9,14.2,8209,88,88.8
970,56,26,70,17,27.8,5.2,12.3,0.418,1.9,5.3,7.0,0.462,1.9,2.3,0.6,2.9,3.5,3.8,1.0,0.2,1.7,2.0,14.1,24344,14,40.2
971,57,29,81,81,31.8,6.4,13.0,0.49700000000000005,2.0,4.8,8.2,0.5379999999999999,3.0,3.8,0.4,3.7,4.1,2.0,0.9,0.0,1.7,1.7,18.0,122143,20,47.5
972,501,29,36,0,9.5,1.4,2.9,0.47600000000000003,0.4,1.1,1.8,0.515,0.7,0.8,0.1,1.1,1.1,1.6,0.3,0.1,0.5,0.9,3.9,9033,64,107.2
973,40,25,82,82,36.9,9.3,19.6,0.475,2.5,7.3,12.4,0.5479999999999999,4.4,5.5,1.1,3.9,5.0,5.5,1.5,0.7,2.7,2.8,25.6,346027,10,7.0
974,188,23,16,0,3.6,0.4,1.4,0.261,0.1,0.4,1.1,0.235,0.6,0.7,0.1,0.1,0.2,0.9,0.0,0.0,0.2,0.4,1.4,4344,89,117.5
975,248,21,52,52,33.8,7.0,14.0,0.49700000000000005,0.6,1.8,12.2,0.521,3.8,5.6,0.8,4.3,5.1,3.0,0.5,0.6,2.5,2.9,18.3,447996,14,51.2
976,284,27,39,26,18.9,2.5,6.7,0.381,1.1,3.3,3.4,0.44299999999999995,0.7,0.9,0.3,1.3,1.5,1.8,0.5,0.1,0.8,1.6,6.8,1811,60,103.0
977,435,21,14,2,15.3,2.0,4.3,0.467,0.8,2.1,2.2,0.5479999999999999,0.3,0.4,0.2,0.9,1.1,0.7,0.6,0.2,0.9,1.4,5.1,2049,108,129.2
978,310,30,81,81,28.7,4.4,9.7,0.452,2.3,6.3,3.4,0.613,1.4,1.6,0.4,4.5,4.9,1.2,0.6,2.2,1.0,2.3,12.5,147667,17,46.0
979,73,22,74,56,19.6,1.7,4.2,0.39799999999999996,0.3,1.3,3.0,0.457,0.6,0.8,0.6,1.9,2.5,1.2,0.5,0.5,0.6,2.4,4.3,4242,89,86.2
980,169,25,82,81,28.0,4.4,9.6,0.456,2.1,5.0,4.6,0.489,0.8,1.0,0.2,2.7,2.9,2.1,0.5,0.0,1.0,1.9,11.8,54302,40,59.5
981,224,26,82,82,31.9,7.6,16.6,0.45799999999999996,3.4,7.9,8.6,0.48700000000000004,2.1,2.4,1.3,3.7,5.0,2.5,0.7,0.4,1.8,2.5,20.7,141994,22,46.0
982,347,31,53,1,16.2,2.1,5.9,0.36,1.3,3.8,2.0,0.41700000000000004,0.9,1.1,0.2,1.5,1.8,0.7,0.5,0.3,0.6,1.5,6.4,19435,53,115.8
983,512,28,15,0,8.5,1.1,2.3,0.486,0.3,1.1,1.3,0.632,0.0,0.1,0.1,0.5,0.5,0.8,0.4,0.0,0.3,1.1,2.6,3039,99,122.5
984,465,21,21,0,8.5,0.9,2.5,0.34,0.0,0.3,2.2,0.37,0.3,0.4,0.8,2.2,3.0,0.5,0.3,0.0,0.9,1.3,2.0,4009,111,105.2
985,400,24,40,13,17.8,2.4,5.6,0.43,0.6,2.1,3.5,0.511,0.8,1.0,0.3,1.5,1.8,2.7,0.7,0.2,1.1,1.6,6.3,3886,92,87.8
986,304,24,40,25,26.6,5.2,12.1,0.429,1.2,3.9,8.2,0.483,2.1,3.1,0.9,2.9,3.8,3.9,1.1,0.4,1.7,1.9,13.7,23085,34,58.8
987,20,34,10,2,29.4,4.9,12.1,0.405,2.1,6.4,5.7,0.491,1.5,2.2,0.9,4.5,5.4,0.5,0.4,0.7,0.8,3.2,13.4,202117,20,52.8
988,391,23,76,75,32.2,4.7,11.1,0.42700000000000005,1.7,4.9,6.2,0.489,1.9,2.4,0.6,4.1,4.7,2.6,0.8,0.1,1.5,2.6,13.0,101593,23,60.2
989,242,22,44,14,20.3,2.2,4.8,0.45899999999999996,0.3,1.1,3.6,0.516,0.5,0.9,0.7,3.5,4.2,0.8,0.5,0.1,0.6,1.3,5.2,5111,106,97.8
990,396,30,25,3,19.8,2.7,7.3,0.374,1.2,3.8,3.5,0.44299999999999995,0.9,1.0,0.2,2.6,2.8,1.7,0.8,0.2,1.3,1.8,7.5,303,118,151.5
991,175,35,36,6,9.5,1.2,3.3,0.368,0.9,2.2,1.1,0.289,0.3,0.4,0.1,1.3,1.4,0.6,0.2,0.1,0.4,1.2,3.6,1109,76,86.8
992,415,25,49,2,15.2,1.9,4.4,0.419,0.9,2.3,2.1,0.441,0.9,1.3,0.2,0.9,1.1,2.0,0.5,0.1,0.9,1.9,5.5,2137,106,128.2
993,137,22,64,1,14.0,2.6,4.2,0.62,0.0,0.1,4.2,0.625,0.8,1.0,1.2,4.0,5.2,0.5,0.5,0.5,0.8,1.8,6.0,2757,122,153.5
994,345,21,29,0,5.0,0.7,2.0,0.32799999999999996,0.0,0.1,1.9,0.33899999999999997,0.4,0.6,0.3,0.9,1.2,0.4,0.2,0.1,0.5,0.5,1.8,2695,125,155.0
